,店內開盒遊戲列表,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
中文名稱,注音索引,英文名稱,語言版本,遊戲人數,放置櫃位,BGG玩家評分,BGG建議最佳人數,BGG遊戲時間(分鐘),BGG遊戲難度,BGG連結,所有人,店內熱門,定價,分類,標籤1,標籤2,標籤3
寶藏獵人,ㄅ,Treasure Hunter,英,2-6,A3,6.8,4,40,1.86,https://boardgamegeek.com/boardgame/182189/treasure-hunter,烏嘎嘎,,,,,,
阿爾罕布拉宮,ㄚ,Alhambra,英,2-6,A3,7,3,45-60,2.12,https://boardgamegeek.com/boardgame/6249/alhambra,烏嘎嘎,,,,,,
東京之王,ㄉ,King of Tokyo,中,2-6,A5,7.3,4-5,30,1.51,https://boardgamegeek.com/boardgame/70323/king-tokyo,烏嘎嘎,v,,,,,
奧古斯都,ㄠ,Augustus,英,2-6,A5,6.8,3-4,30,1.63,https://boardgamegeek.com/boardgame/137297/rise-augustus ,烏嘎嘎,,,,,,
地城勇士,ㄉ,Dungeon Fighter,中,2-6,A5,6.9,3-4,45,1.75,https://boardgamegeek.com/boardgame/102548/dungeon-fighter,烏嘎嘎,,,,,,
柯爾特快車,ㄎ,Colt Express,中,2-6,A5,7.2,5-6,30-40,1.81,https://boardgamegeek.com/boardgame/158899/colt-express,烏嘎嘎,,,,,,
紐約之王,ㄋ,King of Newyork,中,2-6,A5,7.1,4,40,1.85,https://boardgamegeek.com/boardgame/160499/king-new-york,烏嘎嘎,,,,,,
辣椒之王,ㄌ,Scoville,英,2-6,B1,7.2,4,60-90,2.79,https://boardgamegeek.com/boardgame/145659/scoville,烏嘎嘎,,,,,,
過河拆橋,ㄍ,River Dragon,中,2-6,B3,6.5,"4,6",30,1.72,https://boardgamegeek.com/boardgame/634/river-dragons,烏嘎嘎,,,,,,
靠背畫家,ㄎ,Back to Back,中,2-6,B4,5.5,N/A,10-20,1,https://boardgamegeek.com/boardgame/332647/back-back,烏嘎嘎,,,,,,
糟了個糕！,ㄗ,Verflixxt,中,2-6,B5,6.5,4-5,30,1.32,https://boardgamegeek.com/boardgame/17240/s-life ,烏嘎嘎,,,,,,
瘋狂建築師,ㄈ,N-Tropy,中,2-6,B5,5.8,2-5,5,1.33,https://boardgamegeek.com/boardgame/15721/n-tropy ,烏嘎嘎,,,,,,
星蝕,ㄒ,Eclipse,英,2-6,C1,8,"4,6",60-200,3.69,https://boardgamegeek.com/boardgame/72125/eclipse,烏嘎嘎,,,,,,
西部傳奇,ㄒ,Western Legends,英,2-6,C2,7.6,4,60-90,2.8,https://boardgamegeek.com/boardgame/232405/western-legends,烏嘎嘎,,,,,,
你猜我猜,ㄋ,You Guessed It!,中,2-6,C4,5,N/A,N/A,N/A,https://boardgamegeek.com/boardgame/214939/you-guessed-it,烏嘎嘎,v,,,,,
畫言巧語,ㄏ,Pictorail,中,2-6,C4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
聖符國度,ㄕ,Talisman,中,2-6,D1,6.6,4,90,2.21,https://boardgamegeek.com/boardgame/27627/talisman-revised-4th-edition,凱豐,,,,,,
我滿懷業障的有病桌遊,ㄨ,Sick Boardgame of Karma,中,2-6,D1,4.9,N/A,10,N/A,https://boardgamegeek.com/boardgame/251727/sick-boardgame-karma,巴仔,,,,,,
和諧羅馬：維納斯,ㄏ,Concordia: Venus Expansion,英,2-6,D3,8.3,4,60-120,3.11,https://boardgamegeek.com/boardgameexpansion/262711/concordia-venus-expansion,烏嘎嘎,,,,,,
電力公司,ㄉ,Power Grid,中,2-6,D3,7.9,4-5,120,3.28,https://boardgamegeek.com/boardgame/2651/power-grid,烏嘎嘎,,,,,,
葡萄酒莊園,ㄆ,Viticulture,中,2-6,E1,7.7,3-4,90,2.94,https://boardgamegeek.com/boardgame/128621/viticulture,烏嘎嘎,,,,,,
龍宮盜寶,ㄌ,Looterz,中,2-6,E2,6.9,N/A,15-30,1.25,https://boardgamegeek.com/boardgame/199780/looterz,烏嘎嘎,,,,,,
玩命賽道,ㄨ,Downforce,中,2-6,E3,7.3,"3,6",20-40,1.74,https://boardgamegeek.com/boardgame/215311/downforce,烏嘎嘎,,,,,,
動物園吹牛,ㄉ,YAK,中,2-6,E4,5.7,5,N/A,1,https://www.boardgamegeek.com/boardgame/177437/yak ,烏嘎嘎,,,,,,
精靈的惡作劇 ,ㄐ,Fairy Prank,中,2-6,E4,6.1,N/A,15,1,https://boardgamegeek.com/boardgame/326582/fairy-prank,烏嘎嘎,,,,,,
鯊魚來襲,ㄕ,Shark Attacks!,中,2-6,E4,6.2,N/A,20,1,https://boardgamegeek.com/boardgame/130556/shark-attacks,烏嘎嘎,,,,,,
金金樂盜,ㄐ,KING’S GOLD,中,2-6,E4,6.2,4,15,1,https://boardgamegeek.com/boardgame/161761/kings-gold,烏嘎嘎,,,,,,
大頭娃娃,ㄉ,Toddles-Bobbles,中,2-6,E4,6.6,4-5,15,1,https://boardgamegeek.com/boardgame/191895/toddles-bobbles,烏嘎嘎,v,,,,,
得寸進尺,ㄉ,PUSH,中,2-6,E4,6.8,,20-25,1.03,https://boardgamegeek.com/boardgame/265256/push,烏嘎嘎,,,,,,
德國蟑螂,ㄉ,Cockroach Poker,中,2-6,E4,6.5,4-5,20,1.13,https://boardgamegeek.com/boardgame/11971/cockroach-poker,烏嘎嘎,v,,,,,
蟑螂沙拉,ㄓ,Cockroach Salad,中,2-6,E4,6.1,4-5,10-20,1.15,https://boardgamegeek.com/boardgame/32341/cockroach-salad,烏嘎嘎,,,,,,
鯊魚警報,ㄕ,Shark Alarm!!!,中,2-6,E4,5.6,4-5,45,1.17,https://boardgamegeek.com/boardgame/32968/shark-alarm,烏嘎嘎,,,,,,
三賤髂,ㄙ,Nox,中,2-6,E4,5.8,4,20,1.21,https://boardgamegeek.com/boardgame/123370/nox,烏嘎嘎,,,,,,
情書-無限手套,ㄑ,Infinity Gauntlet: A Love Letter Game,中,2-6,E4,7.1,4-5,15,1.21,https://boardgamegeek.com/boardgame/304285/infinity-gauntlet-love-letter-game,烏嘎嘎,,,,,,
駱駝大賽紙牌版,ㄌ,Camel Up Cards,中,2-6,E4,6.7,N/A,30-60,1.71,https://boardgamegeek.com/boardgame/192947/camel-cards,烏嘎嘎,,,,,,
幻想國度,ㄏ,Fantasy Realms,中,2-6,E4,7.6,2-3,20,1.74,https://boardgamegeek.com/boardgame/223040/fantasy-realms,烏嘎嘎,,,,,,
雙面間諜,ㄕ,Spywhere,中,2-6,E4,6.1,5,20,2,https://boardgamegeek.com/boardgame/206616/spywhere,烏嘎嘎,,,,,,
黑喵傑克,ㄏ,Black Jacky,中,2-6,E4,6.2,4,20,2,https://boardgamegeek.com/boardgame/245090/black-jacky,烏嘎嘎,,,,,,
一拍即呵,ㄧ,Clapping Party,中,2-6,E4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
壽司疊疊樂,ㄕ,Maki Stack,中,2-6,E5,6.1,4,10-15,1,https://boardgamegeek.com/boardgame/240094/maki-stack,烏嘎嘎,,,,,,
泳池派對,ㄩ,Pool Party,中,2-6,E5,6.3,5,10,1,https://boardgamegeek.com/boardgame/1383/pool-party,烏嘎嘎,,,,,,
環遊世界八十天,ㄏ,Around The World In 80 Days,中,2-6,F1,6.6,4,45-60,1.5,https://boardgamegeek.com/boardgame/204599/around-world-80-days ,烏嘎嘎,,,,,,
靈能偵探,ㄌ,Paranormal Detectives,中,2-6,F1,7.1,4-5,30-50,1.69,https://boardgamegeek.com/boardgame/280136/paranormal-detectives,烏嘎嘎,,,,,,
套利,ㄊ,Acquire,英,2-6,F2,7.4,4,90,2.51,https://boardgamegeek.com/boardgame/5/acquire,烏嘎嘎,,,,,,
環遊世界80天,ㄏ,Around the World in 80 Days,中,2-6,F3,6.4,4,45-60,1.75,https://boardgamegeek.com/boardgame/204599/around-world-80-days,烏嘎嘎,,,,,,
養豬趣,ㄧ,Happy Pigs,中,2-6,F3,6.9,4,30-45,2.4,https://boardgamegeek.com/boardgame/156138/happy-pigs/images,烏嘎嘎,,,,,,
福爾摩斯鷹眼,ㄈ,Sherlook,中,2-6,F4,6.2,3-4,15-30,1,https://boardgamegeek.com/boardgame/217619/sherlook,烏嘎嘎,,,,,,
勝在有腦,ㄕ,Cortex,中,2-6,F4,6.3,4,15,1,https://boardgamegeek.com/boardgame/206175/cortex-challenge,烏嘎嘎,,,,,,
病毒在跳舞,ㄅ,Virus,中,2-6,F4,6.8,4,20,1.02,https://boardgamegeek.com/boardgame/180020/virus,烏嘎嘎,v,,,,,
得分沙拉,ㄉ,Point Salad,中,2-6,F4,7.3,,15-30,1.17,https://boardgamegeek.com/boardgame/274960/point-salad,烏嘎嘎,,,,,,
雞同鴨搶,ㄐ,Hick Hack in Gackelwack,英,2-6,F4,6.6,5-6,20,1.19,https://boardgamegeek.com/boardgame/2569/pick-picknic,烏嘎嘎,,,,,,
卡魯巴紙牌版,ㄎ,Karuba: The Card Game,中,2-6,F4,6.4,4,10-15,1.25,https://boardgamegeek.com/boardgame/235465/karuba-card-game,烏嘎嘎,,,,,,
賭命大賽,ㄉ,World Championship Russian Roulett,中,2-6,F4,6.9,4-6,20-30,1.33,https://boardgamegeek.com/boardgame/179245/world-championship-russian-roulette,烏嘎嘎,,,,,,
從前從前,ㄘ,Once Upon a Time: The Storytelling Card Game,中,2-6,F4,6.5,5-6,30,1.39,https://boardgamegeek.com/boardgame/1234/once-upon-time-storytelling-card-game,烏嘎嘎,v,,,,,
仙境夢遊,ㄒ,Parade,中,2-6,F4,6.9,4,45,1.49,https://boardgamegeek.com/boardgame/56692/parade,烏嘎嘎,v,,,,,
開心滑水梯樂園,ㄎ,Slide Blast,中,2-6,F4,6.8,N/A,10-20,1.5,https://boardgamegeek.com/boardgame/206169/slide-blast,烏嘎嘎,,,,,,
陰謀大亂鬥,ㄧ,Ruse and Bruise,中,2-6,F4,6.5,4,30,1.88,https://boardgamegeek.com/boardgame/24509/gambit-royale,烏嘎嘎,,,,,,
夜市人參,ㄧ,Yes! Ginseng,中,2-6,F4,6.7,4-5,15-20,2,https://boardgamegeek.com/boardgame/268275/yes-ginseng,烏嘎嘎,,,,,,
命運重置・遠古詛咒,ㄇ,UNDO: Curse from the Past,中,2-6,F5,5.5,N/A,45-90,1,https://boardgamegeek.com/boardgame/271042/undo-curse-past,烏嘎嘎,,,,,,
命運重置・櫻花祭 ,ㄇ,UNDO: Cherry Blossom Festival,中,2-6,F5,6,2,45-90,1.09,https://boardgamegeek.com/boardgame/271044/undo-cherry-blossom-festival,烏嘎嘎,,,,,,
命運重置・泣血男孩,ㄇ,UNDO: Blood in the Gutter,中,2-6,F5,5.7,2-3,45-90,1.33,https://boardgamegeek.com/boardgame/271043/undo-blood-gutter,烏嘎嘎,,,,,,
人魚公主,ㄖ,Mermaid Rain,英,2-6,F5,6.2,4,45,2.21,https://boardgamegeek.com/boardgame/5941/mermaid-rain,烏嘎嘎,,,,,,
食人魚與派德羅,ㄕ,Piranha Pedro,英,2-6,G1,6.2,N/A,30,1.3,https://boardgamegeek.com/boardgame/14035/piranha-pedro,豪豪,,,,,,
霸業2030,ㄅ,Imperial 2030,英,2-6,G1,7.7,4,120,3.5,https://boardgamegeek.com/boardgame/54138/imperial-2030,豪豪,,,,,,
地下鐵,ㄉ,METRO,英,2-6,G3,6.4,N/A,30,1.7,https://boardgamegeek.com/boardgame/559/metro ,烏嘎嘎,v,,,,,
洞察掀機,ㄉ,Macroscope,中,2-6,G4,6.1,2,30,1,https://boardgamegeek.com/boardgame/193164/macroscope,烏嘎嘎,,,,,,
二手拍賣王,ㄦ,Speedy Pickers,中,2-6,G4,6.7,N/A,30,2,https://boardgamegeek.com/boardgame/237217/speedy-pickers,烏嘎嘎,,,,,,
繼續，繼續，成交！,ㄐ,"Going, Going, GONE!",英,2-6,2F,6.2,4,20,1.26,https://boardgamegeek.com/boardgame/144761/going-going-gone,豪豪,,,,,,
白教堂血案,ㄅ,Letters from Whitechapel,英,2-6,2F,7.5,2,120,2.68,https://boardgamegeek.com/boardgame/59959/letters-whitechapel,豪豪,,,,,,
白教堂血案：地獄來的信箋,ㄅ,Letters from Whitechapel: Dear Boss,英,2-6,2F,6.8,"2,5-6",90-120,3,https://boardgamegeek.com/boardgameexpansion/185354/letters-whitechapel-dear-boss,豪豪,,,,,,
這就是我的立場,ㄓ,Here I Stand,英,2-6,2F,7.9,6,180-360,4.15,https://boardgamegeek.com/boardgame/17392/here-i-stand,豪豪,,,,,,
童貞女王,ㄊ,Virgin Queen,英,2-6,2F,8.1,6,420,4.38,https://boardgamegeek.com/boardgame/41066/virgin-queen,豪豪,,,,,,
恐龍派對,ㄎ,Dino Party,英,2-6,2F,N/A,N/A,15-20,1,https://boardgamegeek.com/boardgame/220624/dino-party,豪豪,,,,,,
跑跑針鼴鼠,ㄆ,Echidna Shuffle,中,2-6,H1,6.7,3-4,10-20,1.29,https://boardgamegeek.com/boardgame/236272/echidna-shuffle,烏嘎嘎,,,,,,
鯊魚博士,ㄕ,Dr. Shark,英,2-6,H1,6.2,4,45,1.6,https://boardgamegeek.com/boardgame/108783/dr-shark,烏嘎嘎,,,,,,
驚魂星期五,ㄐ,Last Friday,中,2-6,H1,6.5,6,30-120,2.1,https://boardgamegeek.com/boardgame/192927/last-Friday,小豬,,,,,,
牙買加,ㄧ,Jamaica,中,2-6,H3,7.1,6,30-60,1.64,https://boardgamegeek.com/boardgame/28023/jamaica,烏嘎嘎,,,,,,
卡卡頌：公主與火龍擴充,ㄎ,Carcassonne: Expansion 3 – The Princess & The Dragon,中,2-6,H3,6.7,3,60,2,https://boardgamegeek.com/boardgameexpansion/15158/carcassonne-expansion-3-princess-dragon,烏嘎嘎,,,,,,
卡卡頌：星際大戰擴充,ㄎ,Carcassonne: Star Wars – Erweiterung 1,英,2-6,H3,7.2,N/A,40,2,https://boardgamegeek.com/boardgameexpansion/194024/carcassonne-star-wars-erweiterung-1,烏嘎嘎,,,,,,
卡卡頌：帳篷之下,ㄎ,Carcassonne: Expansion 10 – Under the Big Top,英,2-6,H3,7.6,N/A,45,2,https://boardgamegeek.com/boardgameexpansion/217006/carcassonne-expansion-10-under-big-top,烏嘎嘎,,,,,,
牙買加：船員擴充,ㄧ,Jamaica: The Crew,中,2-6,H3,8,4,30-75,2,https://boardgamegeek.com/boardgameexpansion/204807/jamaica-crew,烏嘎嘎,,,,,,
政變,ㄓ,Coup,英,2-6,H4,7.1,5,15,1.42,https://boardgamegeek.com/boardgame/131357/coup,烏嘎嘎,v,,,,,
城市之鑰：倫敦,ㄔ,Key to the City: London,英,2-6,I1,7.2,N/A,90-120,2.67,https://boardgamegeek.com/boardgame/205507/key-city-london,烏嘎嘎,,,,,,
寰宇地球,ㄏ,Terra,中,2-6,I4,6.9,3-5,45-60,1.49,https://boardgamegeek.com/boardgame/153507/terra,烏嘎嘎,,,,,,
13道線索,ㄕ,13 Clues,中,2-6,I4,6.6,4,30,1.91,https://boardgamegeek.com/boardgame/208766/13-clues,烏嘎嘎,,,,,,
電力公司紙牌版,ㄉ,Power Grid: The Card Game,中,2-6,I4,6.9,4-5,45-60,2.33,https://boardgamegeek.com/boardgame/203780/power-grid-card-game,烏嘎嘎,,,,,,
星球加法,ㄒ,Dots,中,2-6,J6,5,N/A,20,1,https://boardgamegeek.com/boardgame/3194/dots ,烏嘎嘎,,,,,,
猴戲擂台,ㄏ,Manic Monkeys,中,2-6,J6,5.8,4,10-20,1,https://boardgamegeek.com/boardgame/99316/grimaffen,烏嘎嘎,v,,,,,
冰淇淋快手,ㄅ,Ice Cream Combo,中,2-6,J6,5.9,N/A,10-15,1,https://boardgamegeek.com/boardgame/160470/ice-cream-combo ,烏嘎嘎,,,,,,
醜娃娃,ㄔ,Uglydoll,中,2-6,J6,6,6,15,1,https://boardgamegeek.com/boardgame/22733/uglydoll-card-game ,烏嘎嘎,v,,,,,
茶丸子,ㄔ,Cha Dango,中,2-6,J6,6.8,4-6,15-25,1,https://boardgamegeek.com/boardgame/181694/cha-dango ,烏嘎嘎,,,,,,
德國心臟病,ㄉ,HALL GALL,中,2-6,J6,5.8,4-5,10,1.01,https://boardgamegeek.com/boardgame/2944/halli-galli,烏嘎嘎,v,,,,,
小小賽車手,ㄒ,Monza,中,2-6,J6,6.6,4-5,10,1.04,https://boardgamegeek.com/boardgame/4209/monza,烏嘎嘎,v,,,,,
德國心臟病極限版,ㄉ,Halli Galli Extreme,中,2-6,J6,5.8,4-5,15-20,1.22,https://boardgamegeek.com/boardgame/15311/halli-galli-extreme,烏嘎嘎,,,,,,
荒島動物學,ㄏ,Galapa Go,中,2-6,J6,5.5,2-6,15,1.57,https://boardgamegeek.com/boardgame/94346/galapa-go,烏嘎嘎,,,,,,
最後衝刺,ㄗ,Photofinish: The Final Rush,英,2-6,J6,7.3,3-6,20,2,https://boardgamegeek.com/boardgame/230246/photofinish-final-rush,烏嘎嘎,,,,,,
捉迷藏起司,ㄓ,Got you,中,2-6,J6,5.3,N/A,15,N/A,https://boardgamegeek.com/boardgame/283430/got-you,烏嘎嘎,,,,,,
蜥蓋,ㄒ,The Battle of Lizard,中,2-6,J6,5.8,N/A,20,N/A,https://boardgamegeek.com/boardgame/269731/battle-lizard,烏嘎嘎,,,,,,
洞洞打寶,ㄉ,Eye 'N Seek,中,2-6,J6,6.6,N/A,N/A,N/A,https://boardgamegeek.com/boardgame/218639/eye-n-seek,烏嘎嘎,,,,,,
洗襪子,ㄒ,Laundry Day,中,2-6,J6,6.6,N/A,15,N/A,https://boardgamegeek.com/boardgame/225354/laundry-day,烏嘎嘎,,,,,,
嗒寶小子,ㄉ,Dobble kids,中,2-6,J7,6.3,4,15,1.04,https://boardgamegeek.com/boardgame/117995/spot-it-123,烏嘎嘎,,,,,,
記憶黑洞,ㄐ,Déjà Vu,中,2-6,J7,6.4,4,15,1.08,https://boardgamegeek.com/boardgame/217321/deja-vu,烏嘎嘎,,,,,,
拾貓鍋,ㄕ,Cat 10,中,2-6,J7,5.3,N/A,15,1.5,https://boardgamegeek.com/boardgame/157294/cat-10 ,企鵝,,,,,,
口香糖桌遊－猜猜看,ㄎ,Pack O Game: LIE,中,2-6,J7,6.2,4-5,20,1.5,https://boardgamegeek.com/boardgame/161383/lie,烏嘎嘎,,,,,,
火柴盒系列-神算達人,ㄏ,Match Master,中,2-6,J7,7,N/A,15-30,N/A,https://boardgamegeek.com/boardgame/302634/match-master,烏嘎嘎,,,,,,
誰是放屁王,ㄕ,Gas Out,英,2-6,K5,5.1,4-5,15,1,https://boardgamegeek.com/boardgame/193592/gas-out,烏嘎嘎,,,,,,
採珠人,ㄘ,The Pearl Fishers,中,2-6,K5,6.5,3-4,15,1,https://boardgamegeek.com/boardgame/269069/pearls,烏嘎嘎,,,,,,
色彩X麻吉,ㄙ,Match Me,中,2-6,K5,7,4-5,20,1,https://boardgamegeek.com/boardgame/240100/match-me-what-color,烏嘎嘎,,,,,,
草泥馬,ㄘ,LAMA,中,2-6,K5,6.5,4,20,1.06,https://boardgamegeek.com/boardgame/266083/llm,烏嘎嘎,v,,,,,
白賊七,ㄅ,The Nasty 7,中,2-6,K5,6.5,5-6,15-25,1.09,https://boardgamegeek.com/boardgame/186302/die-fiesen-7,烏嘎嘎,v,,,,,
蟲蟲派對,ㄔ,Party Bugs,中,2-6,K5,6.3,4,15,1.25,https://boardgamegeek.com/boardgame/245700/party-bugs,烏嘎嘎,,,,,,
浮言浪語,ㄈ,Fluxx,中,2-6,K5,5.7,4,5-30,1.39,https://boardgamegeek.com/boardgame/258/fluxx,烏嘎嘎,,,,,,
呼拉大師,ㄏ,Hula-Hoo!,中,2-6,K5,6.8,3,10-20,2,https://boardgamegeek.com/boardgame/328859/hula-hoo,烏嘎嘎,,,,,,
地產大亨：愛台客走跳台灣電子版,ㄉ,無,中,2-6,K7,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
走過台灣2.0,ㄗ,Voyage with Taiwan,中,2-6,K7,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
芝加哥特快車,ㄓ,Chicago Express,中,2-6,K8,7.2,4,60,2.78,https://boardgamegeek.com/boardgame/31730/chicago-express,烏嘎嘎,,,,,,
鐵路縱橫 ,ㄊ,TransAmerica,中,2-6,L5,6.7,4-6,30,1.35,https://boardgamegeek.com/boardgame/2842/transamerica,烏嘎嘎,,,,,,
旅館謀殺案,ㄌ,Mord im Arosa,英,2-6,,6.6,4-5,30,1.46,https://boardgamegeek.com/boardgame/80006/mord-im-arosa,巴仔,,,,,,
迷你都市,ㄇ,Micropolis,中,2-6,,6.8,3-4,30,1.79,https://boardgamegeek.com/boardgame/239840/micropolis,烏嘎嘎,,,,,,
寶石陣,ㄅ,Gemblo,中,2-6,十六格櫃上,6.8,"4,6",30,1.9,https://boardgamegeek.com/boardgame/19427/gemblo,烏嘎嘎,,,,,,
新演化論,ㄒ,Evolution,英,2-6,2F,7.2,4,60,2.45,https://boardgamegeek.com/boardgame/155703/evolution,葉子,,,,,,
新演化論：飛行擴充,ㄒ,Evolution: Flight,英,2-6,2F,7.5,4,60,2.6,https://boardgamegeek.com/boardgameexpansion/176173/evolution-flight,葉子,,,,,,
魔數大師,ㄇ,Master of Mathemagicain,中,2-6,,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
七大奇蹟包,ㄑ,7 Wonders: Wonder Pack,英,2-7,A5,7.6,4,30,2.28,https://boardgamegeek.com/boardgameexpansion/133993/7-wonders-wonder-pack,烏嘎嘎,,,,,,
七大奇蹟：領袖,ㄑ ,7 Wonders: Leaders,中,2-7,A5,7.8,4,40,2.29,https://boardgamegeek.com/boardgame/92539/7-wonders-leaders,烏嘎嘎,,,,,,
七大奇蹟,ㄑ,7 Wonders,中,2-7,A5,7.8,4,30,2.34,https://boardgamegeek.com/boardgame/68448/7-wonders,烏嘎嘎,,,,,,
第一類接觸,ㄉ,First Contact,中,2-7,B3,7,4-6,15-40,2.08,https://boardgamegeek.com/boardgame/258309/first-contact,烏嘎嘎,,,,,,
水啦！,ㄕ,Yesss!,中,2-7,C4,7,6-7,5-30,1,https://boardgamegeek.com/boardgame/198775/yesss,烏嘎嘎,,,,,,
伐木達人,ㄈ,Toc Toc Woodman,中,2-7,C5,6.5,4,10,1.04,https://boardgamegeek.com/boardgame/39206/click-clack-lumberjack,烏嘎嘎,v,,,,,
兇煞迴廊,ㄒ,Fearsome Floor,中,2-7,D3,6.7,5,60,1.82,https://boardgamegeek.com/boardgame/7805/fearsome-floors,烏嘎嘎,,,,,,
未命名農場生物,ㄨ,Unnamed Farm Organisms,中,2-7,E4,6.1,4-5,15-20,1,https://boardgamegeek.com/boardgame/252404/unnamed-farm-organisms,烏嘎嘎,,,,,,
寂靜迷航,ㄐ,Not Alone,中,2-7,H4,7.2,4-5,30-45,1.87,https://boardgamegeek.com/boardgame/194879/not-alone,烏嘎嘎,,,,,,
富饒之城新版,ㄈ,Citadels,中,2-7,I4,7.1,5,20-60,2.05,https://boardgamegeek.com/boardgame/478/citadels,烏嘎嘎,,,,,,
蟲蟲燒烤派對,ㄔ,HECK MECK,中,2-7,J7,6.5,3-4,20,1.15,https://boardgamegeek.com/boardgame/15818/pickomino ,烏嘎嘎,,,,,,
從前從前：動物王國,ㄘ,Once Upon a Time: Animal Tales,中,2-7,F4,7.4,N/A,N/A,1,https://boardgamegeek.com/boardgameexpansion/193679/once-upon-time-animal-tales,烏嘎嘎,,,,,,
終極戰士,ㄓ,Ultimate Warriorz,中,2-8,A5,6.9,4-5,30,1.31,https://boardgamegeek.com/boardgame/100679/ultimate-warriorz ,烏嘎嘎,,,,,,
七大奇蹟：城邦,ㄑ ,7 Wonders: Cities,中,2-8,A5,7.9,4-5,30,2.35,https://boardgamegeek.com/boardgame/111661/7-wonders-cities,烏嘎嘎,,,,,,
創意編字,ㄔ,Knit Wit,中,2-8,C2,6.2,6,15,1.71,https://boardgamegeek.com/boardgame/191982/knit-wit,烏嘎嘎,,,,,,
說謊小8,ㄕ,8 the Liar ,中,2-8,C4,4.9,5,15,1,https://boardgamegeek.com/boardgame/162915/8-liar,烏嘎嘎,,,,,,
裝龍作啞,ㄓ,On a Scale of One to T-Rex,中,2-8,C4,5.9,6,15,1,https://boardgamegeek.com/boardgame/289018/scale-one-t-rex,烏嘎嘎,,,,,,
尋夢旅程,ㄒ,Dream on,中,2-8,C4,6.8,4-6,15-20,1,https://boardgamegeek.com/boardgame/232980/dream,烏嘎嘎,,,,,,
大限77,ㄉ,Lobo 77,中,2-8,C4,5.8,5,30,1.06,https://boardgamegeek.com/boardgame/3337/double-down,烏嘎嘎,,,,,,
機密代號,ㄐ,Codenames,中,2-8,C4,7.8,"6,8",15,1.33,https://boardgamegeek.com/boardgame/178900/codenames,烏嘎嘎,v,,,,,
閃靈快手：魔法帽,ㄕ,Geistesblitz: Spooky Doo,中,2-8,C4,6.9,5,20,N/A,https://boardgamegeek.com/boardgame/197760/ghost-blitz-spooky-doo,烏嘎嘎,,,,,,
高顫塔,ㄍ,Panic Tower,中,2-8,C5,6,4,20,1,https://boardgamegeek.com/boardgame/58565/panic-tower,烏嘎嘎,,,,,,
深海諜影,ㄕ,Captain Sonar,中,2-8,D1,7.7,8,45-60,2.11,https://boardgamegeek.com/boardgame/171131/captain-sonar,凱豐,,,,,,
圖騰快手,ㄊ,Jungle Speed,中,2-8,D4,6.6,5-6,10,1.15,https://boardgamegeek.com/boardgame/8098/jungle-speed,烏嘎嘎,,,,,,
彈指賽車,ㄊ,PitchCar Mini,中,2-8,D4,7,"4-6,8",30,1.15,https://boardgamegeek.com/boardgame/14254/pitchcar-mini,烏嘎嘎,v,,,,,
駱駝大賽,ㄌ,Camel Up,中,2-8,D4,7.1,4-5,20-30,1.49,https://boardgamegeek.com/boardgame/153938/camel,烏嘎嘎,v,,,,,
皮影戲大師,ㄆ,Picture Show,中,2-8,D4,5.8,N/A,20,N/A,https://boardgamegeek.com/boardgame/289123/picture-show,烏嘎嘎,,,,,,
猜心俱樂部,ㄘ,Guess Club,中,2-8,D4,7.4,N/A,20-30,N/A,https://boardgamegeek.com/boardgame/234452/guess-club/files,烏嘎嘎,v,,,,,
多米諾骨牌,ㄉ,Dominoes,英,2-8,D5,5.4,4,30,1.4,https://boardgamegeek.com/boardgame/2394/dominoes,烏嘎嘎,v,,,,,
成雙成對,ㄔ,Pairs,中,2-8,E2,6.4,5,15,1.15,https://boardgamegeek.com/boardgame/152237/pairs,烏嘎嘎,,,,,,
卡卡頌：2014大盒版,ㄎ,Carcassonne Big Box 5,中,2-8,E3,8,2,45,2.4,https://boardgamegeek.com/boardgame/164127/carcassonne-big-box-5,烏嘎嘎,,,,,,
貓咪比薩捲餅羊,ㄇ,Taco Cat Goat Cheese Pizza,中,2-8,E4,6.8,4-6,10-30,1.03,https://boardgamegeek.com/boardgame/253664/taco-cat-goat-cheese-pizza,烏嘎嘎,,,,,,
名畫神偷,ㄇ,Stolen Paintings,中,2-8,E4,6.4,N/A,20-45,2,https://boardgamegeek.com/boardgame/294232/stolen-paintings,烏嘎嘎,,,,,,
閃靈快手：11:55,ㄕ,Geistesblitz 5 VOR 12,中,2-8,E5,7,5,20,1.38,https://boardgamegeek.com/boardgame/148532/ghost-blitz-5-12,烏嘎嘎,,,,,,
農場早點名,ㄋ,"1,2,3! Now You See Me",中,2-8,F4,6.1,N/A,15,1.31,https://boardgamegeek.com/boardgame/148494/123-now-you-see-me,烏嘎嘎,,,,,,
