,店內開盒遊戲列表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
中文名稱,注音索引,英文名稱,語言版本,遊戲人數,放置櫃位,BGG玩家評分,BGG建議最佳人數,BGG遊戲時間(分鐘),BGG遊戲難度,BGG連結,所有人,店內熱門,定價,租金,分類,標籤1,標籤2,標籤3,貼紙,圖片,教學,出處,玩家模式,遊戲簡介
卡卡頌：星際大戰,ㄎ,Carcassonne: Star Wars,英,2-5,H3,6.8,3,35,1.74,https://boardgamegeek.com/boardgame/180564/carcassonne-star-wars,烏嘎嘎,,,,策略,輕策,板塊拼放,區域控制,綠色,,,,,
叢林智慧棋,ㄘ,Bumuntu,中,2-5,H3,7,3-4,20-40,1.77,https://boardgamegeek.com/boardgame/201006/bumuntu,烏嘎嘎,,1290,150,抽象,棋類,,,綠色,v,https://youtu.be/OHEGofn40fA?si=MmkUUdGu9hruGOlS,逸馬的桌遊小教室,,
時光當鋪,ㄕ,The Time Pawnshop,中,2-5,H3,6.5,2,20-40,2,https://boardgamegeek.com/boardgame/230010/time-pawnshop,烏嘎嘎,,,,策略,輕策,,,綠色,,,,,
卡卡頌：亞馬遜,ㄎ,Carcassonne: Amazonas,英,2-5,H3,7.3,4,35,2,https://boardgamegeek.com/boardgame/206940/carcassonne-amazonas,烏嘎嘎,,,,策略,輕策,板塊拼放,區域控制,綠色,,,,,
王國軼聞錄,ㄨ,Paper Tales,中,2-5,H3,7.1,4,30,2.13,https://boardgamegeek.com/boardgame/217861/paper-tales,烏嘎嘎,,,,策略,輕策,輪抽,,黃色,,,,,
大航海家,ㄉ,Navegador,英,2-5,I1,7.6,4,60-90,3.09,https://boardgamegeek.com/boardgame/66589/navegador,豪豪,,,,策略,重策,,,紅色,,,,超燒腦,
病毒,ㄅ,Viral,英,2-5,I2,7,4,60-90,2.55,https://boardgamegeek.com/boardgame/194690/viral,烏嘎嘎,,,,策略,中策,,,紅色,,,,超燒腦,
瘋狂建築工,ㄈ,Men at Work,中,2-5,I4,7.3,3-4,30-45,1.1,https://boardgamegeek.com/boardgame/261114/men-work,烏嘎嘎,,,,派對,平衡,,,綠色,,,,輕鬆,
米寶馬戲團,ㄇ,Meeple Circus,中,2-5,I4,7.2,5,45,1.38,https://boardgamegeek.com/boardgame/193214/meeple-circus,烏嘎嘎,,600,100,派對,平衡,,,綠色,v,,,輕鬆,
動物園大亨 ,ㄉ,Zooloretto,中,2-5,I4,6.8,4,45,1.86,https://boardgamegeek.com/boardgame/27588/zooloretto,烏嘎嘎,,,,策略,輕策,,,綠色,,https://youtu.be/AzyNIAaNXhg?si=K5y9mrTu-39VEWQw,勃根地桌遊,,
蝶旅花香,ㄉ,Mariposas,中,2-5,I4,7,3-4,45-75,2.13,https://boardgamegeek.com/boardgame/297978/mariposas,烏嘎嘎,,,,策略,,,,黃色,,https://youtu.be/JOvGP1iBz6Q?si=hNSvuL2aP-IuLSjm,逸馬的桌遊小教室,,
伊斯坦堡,ㄧ,Istanbul,中,2-5,I4,7.6,4,40-60,2.59,https://boardgamegeek.com/boardgame/148949/istanbul ,烏嘎嘎,,1590,200,策略,,,,黃色,v,https://youtu.be/DHWpUUtCQWg?si=AkeDA2w1TNNSohc8,逸馬的桌遊小教室,,
慢車小鎮,ㄇ,Whistle Stop,中,2-5,J2,7.1,4,75,2.78,https://boardgamegeek.com/boardgame/221318/whistle-stop,烏嘎嘎,,,,策略,,,,紅色,,,,超燒腦,
凱呂斯 1303：腓力四世的建築師們,ㄎ,Caylus 1303,中,2-5,J2,7.6,4,60-90,2.91,https://boardgamegeek.com/boardgame/284818/caylus-1303,烏嘎嘎,,1690,200,策略,,,,紅色,v,,,超燒腦,
皇家風暴,ㄏ,Royals,中,2-5,J3,7.2,4-5,60,2.24,https://boardgamegeek.com/boardgame/165986/royals,烏嘎嘎,,,,策略,,,,黃色,,,,,
方塊鳥,ㄈ,Cubird,英,2-5,J4,7,3,20,1.3,https://boardgamegeek.com/boardgame/245476/cubirds,烏嘎嘎,,,,小品,純純卡牌,,,綠色,,,,,
Pralaya,N/A,Pralaya,日,2-5,J4,7.2,N/A,20,N/A,https://boardgamegeek.com/boardgame/187590/pralaya,烏嘎嘎,,,,小品,純純卡牌,,,黃色,,,,,
黏黏變色龍,ㄋ,Sticky Chameleons,中,2-5,J6,6.4,4-5,20,1,https://boardgamegeek.com/boardgame/220778/sticky-chameleons,烏嘎嘎,,,,兒童,體感,,,綠色,,,,輕鬆,
超級犀牛,ㄔ,Super Rhino/Rhino Hero,中,2-5,J6,7,3,5-15,1.03,https://boardgamegeek.com/boardgame/91514/rhino-hero ,烏嘎嘎,v,790,100,兒童,平衡,手牌管理,,綠色,v,https://youtu.be/KrncjXOmtak?si=Y2ogsObVZl6YJSCq,逸馬的桌遊小教室,輕鬆,
沉睡皇后,ㄔ,Sleeping Queens,中,2-5,J6,6.5,4-5,20,1.05,https://boardgamegeek.com/boardgame/17053/sleeping-queens,烏嘎嘎,v,,,兒童,記憶,算術,,綠色,,https://youtu.be/9EhkT34S5n8?si=ZGHHtaaj5J5EbFUG,勃根地桌遊,輕鬆,
給我餅乾,ㄍ,Me Want Cookies,中,2-5,J6,6,4-5,10,1.1,https://boardgamegeek.com/boardgame/179794/me-want-cookies,烏嘎嘎,,,,兒童,反應,,,綠色,,,,輕鬆,
龍的寶物 ,ㄌ,Schatz der Drachen,中,2-5,J6,6.7,3,20,1.18,https://boardgamegeek.com/boardgame/7483/schatz-der-drachen,烏嘎嘎,,790,100,兒童,,,,綠色,v,https://youtu.be/0r2RHgTt9hU?si=YemOyGOL9janKeCx,勃根地桌遊,輕鬆,
拉長島,ㄌ,Langland Rommé,中,2-5,J6,6.8,N/A,10-20,N/A,https://boardgamegeek.com/boardgame/293050/langland-romme,烏嘎嘎,,490,50,兒童,,,,綠色,v,,,輕鬆,
捕蜂高手,ㄅ,Honigbienchen,中,2-5,J7,6.6,3-4,15,1.2,https://boardgamegeek.com/boardgame/129492/bee-alert ,烏嘎嘎,,890,100,兒童,,,,綠色,v,https://youtu.be/PgWAylfjRmE?si=pEhRIa4DWpILb4fv,勃根地桌遊,輕鬆,
口香糖桌遊－拚色大師,ㄎ,Pack O Game: HUE,中,2-5,J7,6.5,3-4,10,1.36,https://boardgamegeek.com/boardgame/159143/hue,烏嘎嘎,,,,小品,,,,綠色,,,,,
OZO王大作戰,N/A,King Ozo,中,2-5,J7,5.9,N/A,15,N/A,https://boardgamegeek.com/boardgame/233565/king-ozo,烏嘎嘎,,490,50,兒童,運氣,體感,,綠色,v,,,輕鬆,
咕啾咕啾,ㄍ,guju guju,中,2-5,J7,7.5,N/A,5-10,N/A,https://boardgamegeek.com/boardgame/186421/gujuguju ,烏嘎嘎,,,,兒童,反應,,,綠色,,,,輕鬆,
尋尋蜜蜜,ㄒ,BeeSmart,中,2-5,J7,5.6,N/A,15,N/A,https://boardgamegeek.com/boardgame/245696/beesmart,烏嘎嘎,,490,50,兒童,,,,綠色,v,,,輕鬆,
神奇果汁,ㄕ,FABLED FRUIT,中,2-5,K2,7,4,20-30,1.59,https://boardgamegeek.com/boardgame/203427/fabled-fruit,烏嘎嘎,,,,策略,輕策,手牌管理,,綠色,,,,,
聖鳥之城,ㄕ,Quetzal,中,2-5,K2,6.8,3,30-75,2.12,https://boardgamegeek.com/boardgame/300700/quetzal,烏嘎嘎,,,,策略,,,,黃色,,,,,
馬戲經理人,ㄇ,Scout ,中,2-5,K4,7.7,4,15,1.38,https://boardgamegeek.com/boardgame/291453/scout,烏嘎嘎,v,750,100,小品,爬階,,,綠色,,https://youtu.be/XxE7Igfnrz4?si=fwIqp5JbsYzAah95,勃根地桌遊,,
百分直覺,ㄅ,Illusion,中,2-5,K5,6.8,4,15,1.07,https://boardgamegeek.com/boardgame/244995/illusion,烏嘎嘎,,390,50,小品,純純卡牌,,,綠色,v,,,,
搶尾刀,ㄑ,Absacker,中,2-5,K5,5.5,N/A,15,1.1,https://boardgamegeek.com/boardgame/2843/absacker,烏嘎嘎,,,,小品,純純卡牌,手牌管理,,綠色,,,,,
獴鷲派對,ㄇ,Hol's der Geier,中,2-5,K5,6.4,5,20,1.17,https://boardgamegeek.com/boardgame/175/what-heck,烏嘎嘎,,290,50,小品,純純卡牌,,,綠色,v,,,,
埃及考古：新旅程,ㄞ,Archaeology: The New Expedition,中,2-5,K5,7.1,N/A,20,1.28,https://boardgamegeek.com/boardgame/191300/archaeology-new-expedition,烏嘎嘎,,,,小品,純純卡牌,,,綠色,,,,,
變色龍,ㄅ,Coloretto,中,2-5,K5,7,4,30,1.29,https://boardgamegeek.com/boardgame/5782/coloretto,烏嘎嘎,,,,小品,純純卡牌,,,綠色,,https://youtu.be/4g7O5LTmnMY?si=PoC9GqPNdlOeZ_oh,勃根地桌遊,,
貪吃鬼,ㄊ,Gier,中,2-5,K5,6.1,4,15,1.4,https://boardgamegeek.com/boardgame/232420/gier,烏嘎嘎,,290,50,小品,純純卡牌,,,綠色,v,,,,
晦暗世界：童話版,ㄏ,Fairytale Gloom,英,2-5,K5,6.7,3-4,30-60,1.63,https://boardgamegeek.com/boardgame/172062/fairytale-gloom,烏嘎嘎,,,,小品,純純卡牌,,,紅色,,,,,
花火,ㄏ,Hanabi,中,2-5,K5,7.2,4,25,1.71,https://boardgamegeek.com/boardgame/98778/hanabi,烏嘎嘎,,490,50,小品,合作,,,綠色,v,https://youtu.be/k01jKO9fFlQ?si=mE_A9uUiTjrDDqoA,勃根地桌遊,,
妖精奇潭,ㄧ,Fairy Tale,英,2-5,K5,6.8,4,30,1.77,https://boardgamegeek.com/boardgame/13823/fairy-tale,葉子,,,,小品,純純卡牌,,,紅色,,,,,
密碼777,ㄇ,Code 777,英,2-5,K5,6.7,4,60,2.33,https://boardgamegeek.com/boardgame/443/code-777,烏嘎嘎,,,,抽象,邏輯推理,,,綠色,,,,,
寺廟巧匠,ㄙ,Mottainai,中,2-5,K5,7.1,2,15-30,3.02,https://boardgamegeek.com/boardgame/175199/mottainai,烏嘎嘎,,,,策略,中策,手牌管理,,紅色,,,,超燒腦,
地產大亨紙牌交易遊戲,ㄉ,Monopoly Deal Card Game,中,2-5,K7,6.3,4,15,1.33,https://boardgamegeek.com/boardgame/40398/monopoly-deal-card-game,烏嘎嘎,,,,派對,大富翁,,,綠色,,,,輕鬆,
古墓謎蹤,ㄍ,GANGSI,中,2-5,K7,6.9,5,30-45,1.37,https://boardgamegeek.com/boardgame/36648/pyramid-pengqueen,烏嘎嘎,,1250,150,派對,合作,心機,1對多,綠色,v,,,輕鬆,
骰子大盜,ㄕ,Dice Heist,英,2-5,J4,6.4,4,20,1,https://boardgamegeek.com/boardgame/197455/dice-heist,烏嘎嘎,,,,小品,運氣,成套收集,,綠色,,,,,
貴婦的遺產,ㄍ,Lady Richmond: Ein erzocktes Erbe,中,2-5,2F,5.6,3-5,30,1.5,https://boardgamegeek.com/boardgame/209220/lady-richmond-ein-erzocktes-erbe,烏嘎嘎,,,,小品,,,,綠色,,,,,
尋寶小精靈/七彩精靈,ㄒ,Korrigans,中,2-5,,6.4,3-4,45,1.54,https://boardgamegeek.com/boardgame/155802/korrigans,烏嘎嘎,,,,策略,輕策,,,綠色,,,,,
國王骰,ㄍ,To Court the King,日,2-5,E1,6.5,3,45,1.73,https://boardgamegeek.com/boardgame/21632/court-king,烏嘎嘎,,,,策略,輕策,運氣,,綠色,,https://youtu.be/IgVA9KTRDQU?si=Lxb2tw0FG1Lg34Nf,勃根地桌遊,,
動物大臨演,ㄉ,Histrio,英,2-5,2F,6.6,4,40,2,https://boardgamegeek.com/boardgame/182120/histrio,烏嘎嘎,,,,策略,輕策,,,紅色,,,,超燒腦,
蘭開斯特,ㄌ,Lancaster,英,2-5,L3,7.5,4,60,2.99,https://boardgamegeek.com/boardgame/96913/lancaster,烏嘎嘎,,,,策略,,,,紅色,,,,超燒腦,
體操骰,ㄊ,Tumblin-Dice Medium,英,2-6,十六格櫃後,7.2,3-6,15,1,https://boardgamegeek.com/boardgame/62814/tumblin-dice-medium,烏嘎嘎,v,,,派對,體感,,,綠色,,,,輕鬆,
寶藏獵人,ㄅ,Treasure Hunter,英,2-6,A3,6.8,4,40,1.86,https://boardgamegeek.com/boardgame/182189/treasure-hunter,烏嘎嘎,,,,小品,心機,,,黃色,,,,,
阿爾罕布拉宮,ㄚ,Alhambra,英,2-6,A3,7,3,45-60,2.12,https://boardgamegeek.com/boardgame/6249/alhambra,烏嘎嘎,,,,策略,輕策,板塊拼放,,黃色,,,,,
東京之王,ㄉ,King of Tokyo,中,2-6,A5,7.3,4-5,30,1.51,https://boardgamegeek.com/boardgame/70323/king-tokyo,烏嘎嘎,v,1250,150,派對,運氣,對戰,,綠色,v,https://youtu.be/uXJy66rK7Tk?si=yf24l9i2D7X0j5yV,勃根地桌遊,輕鬆,
奧古斯都,ㄠ,Augustus,英,2-6,A5,6.8,3-4,30,1.63,https://boardgamegeek.com/boardgame/137297/rise-augustus ,烏嘎嘎,,,,策略,輕策,運氣,,黃色,,,,,
地城勇士,ㄉ,Dungeon Fighter,中,2-6,A5,6.9,3-4,45,1.75,https://boardgamegeek.com/boardgame/102548/dungeon-fighter,烏嘎嘎,,,,策略,輕策,合作,體感,黃色,,,,,
柯爾特快車,ㄎ,Colt Express,中,2-6,A5,7.2,5-6,30-40,1.81,https://boardgamegeek.com/boardgame/158899/colt-express,烏嘎嘎,,,,策略,輕策,,,黃色,,https://youtu.be/RxD9JJkZrXM?si=JJeR13c9y4GQe54m,逸馬的桌遊小教室,,
紐約之王,ㄋ,King of Newyork,中,2-6,A5,7.1,4,40,1.85,https://boardgamegeek.com/boardgame/160499/king-new-york,烏嘎嘎,,,,派對,運氣,對戰,,黃色,,,,輕鬆,
辣椒之王,ㄌ,Scoville,英,2-6,B1,7.2,4,60-90,2.79,https://boardgamegeek.com/boardgame/145659/scoville,烏嘎嘎,,,,策略,中策,,,黃色,,,,,
過河拆橋,ㄍ,River Dragon,中,2-6,B3,6.5,"4,6",30,1.72,https://boardgamegeek.com/boardgame/634/river-dragons,烏嘎嘎,,,,策略,輕策,心機,,綠色,,,,,
靠背畫家,ㄎ,Back to Back,中,2-6,B4,5.5,N/A,10-20,1,https://boardgamegeek.com/boardgame/332647/back-back,烏嘎嘎,,,,派對,畫畫,,,綠色,,,,輕鬆,
糟了個糕！,ㄗ,Verflixxt,中,2-6,B5,6.5,4-5,30,1.32,https://boardgamegeek.com/boardgame/17240/s-life ,烏嘎嘎,,,,策略,輕策,,,綠色,,https://youtu.be/8yIwKdSjSdM?si=zZRVCAEVo6cYNAT4,勃根地桌遊,,
瘋狂建築師,ㄈ,N-Tropy,中,2-6,B5,5.8,2-5,5,1.33,https://boardgamegeek.com/boardgame/15721/n-tropy ,烏嘎嘎,,1250,150,兒童,平衡,,,綠色,v,,,輕鬆,
星蝕,ㄒ,Eclipse,英,2-6,C1,8,"4,6",60-200,3.69,https://boardgamegeek.com/boardgame/72125/eclipse,烏嘎嘎,,,,策略,重策,區域控制,4X,紅色,,,,超燒腦,
西部傳奇,ㄒ,Western Legends,英,2-6,C2,7.6,4,60-90,2.8,https://boardgamegeek.com/boardgame/232405/western-legends,烏嘎嘎,,1950,200,策略,中策,4X,,紅色,v,,,超燒腦,
你猜我猜,ㄋ,You Guessed It!,中,2-6,C4,5,N/A,N/A,N/A,https://boardgamegeek.com/boardgame/214939/you-guessed-it,烏嘎嘎,v,,,派對,猜心,,,綠色,,,,輕鬆,
畫言巧語,ㄏ,Pictorail,中,2-6,C4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,派對,聯想,,,綠色,,,,輕鬆,
聖符國度,ㄕ,Talisman,中,2-6,D1,6.6,4,90,2.21,https://boardgamegeek.com/boardgame/27627/talisman-revised-4th-edition,凱豐,,,,策略,中策,,,紅色,,,,超燒腦,
我滿懷業障的有病桌遊,ㄨ,Sick Boardgame of Karma,中,2-6,D1,4.9,N/A,10,N/A,https://boardgamegeek.com/boardgame/251727/sick-boardgame-karma,巴仔,,850,100,小品,,,,紅色,v,,,,
和諧羅馬：維納斯,ㄏ,Concordia: Venus Expansion,英,2-6,D3,8.3,4,60-120,3.11,https://boardgamegeek.com/boardgameexpansion/262711/concordia-venus-expansion,烏嘎嘎,,1350,150,策略,中策,手牌管理,地圖擴張,紅色,,,,超燒腦,
電力公司,ㄉ,Power Grid,中,2-6,D3,7.9,4-5,120,3.28,https://boardgamegeek.com/boardgame/2651/power-grid,烏嘎嘎,,1690,200,策略,中策,,,紅色,v,https://youtu.be/UpXJi1n-QNY?si=tX9ochG61GJflzrO,逸馬的桌遊小教室,超燒腦,
葡萄酒莊園,ㄆ,Viticulture,中,2-6,E1,7.7,3-4,90,2.94,https://boardgamegeek.com/boardgame/128621/viticulture,烏嘎嘎,,640,100,策略,中策,,,紅色,v,https://youtu.be/HncjkyeYMuk?si=S3YvbPFsLAUet2V7,逸馬的桌遊小教室,超燒腦,
龍宮盜寶,ㄌ,Looterz,中,2-6,E2,6.9,N/A,15-30,1.25,https://boardgamegeek.com/boardgame/199780/looterz,烏嘎嘎,,,,小品,,,,綠色,,,,,
玩命賽道,ㄨ,Downforce,中,2-6,E3,7.3,"3,6",20-40,1.74,https://boardgamegeek.com/boardgame/215311/downforce,烏嘎嘎,,1300,150,派對,手牌管理,競標,心機,綠色,v,https://youtu.be/lYR3xc9lxBY?si=KU5f3m_PH-FuvpJz,勃根地桌遊,輕鬆,
動物園吹牛,ㄉ,YAK,中,2-6,E4,5.7,5,N/A,1,https://www.boardgamegeek.com/boardgame/177437/yak ,烏嘎嘎,,,,小品,吹牛,純純卡牌,,綠色,,,,,
精靈的惡作劇 ,ㄐ,Fairy Prank,中,2-6,E4,6.1,N/A,15,1,https://boardgamegeek.com/boardgame/326582/fairy-prank,烏嘎嘎,,590,100,小品,體感,,,綠色,v,,,,
鯊魚來襲,ㄕ,Shark Attacks!,中,2-6,E4,6.2,N/A,20,1,https://boardgamegeek.com/boardgame/130556/shark-attacks,烏嘎嘎,,590,100,小品,運氣,,,綠色,v,,,,
金金樂盜,ㄐ,KING’S GOLD,中,2-6,E4,6.2,4,15,1,https://boardgamegeek.com/boardgame/161761/kings-gold,烏嘎嘎,,490,50,小品,運氣,,,綠色,v,https://youtu.be/ndSWMdj_Plk?si=rz_8-YHLpm-PShVR,勃根地桌遊,,
大頭娃娃,ㄉ,Toddles-Bobbles,中,2-6,E4,6.6,4-5,15,1,https://boardgamegeek.com/boardgame/191895/toddles-bobbles,烏嘎嘎,v,550,100,小品,反應,記憶,純純卡牌,綠色,v,https://youtu.be/IGWrMY7P0VY?si=_JDd4h4khtP9N4o8,勃根地桌遊,,
得寸進尺,ㄉ,PUSH,中,2-6,E4,6.8,,20-25,1.03,https://boardgamegeek.com/boardgame/265256/push,烏嘎嘎,,490,50,小品,運氣,成套收集,,綠色,v,https://youtu.be/fQ95NUEgm4s?si=wSTXt0BkT_aa1zQx,勃根地桌遊,,
德國蟑螂,ㄉ,Cockroach Poker,中,2-6,E4,6.5,4-5,20,1.13,https://boardgamegeek.com/boardgame/11971/cockroach-poker,烏嘎嘎,v,590,100,小品,吹牛,純純卡牌,,綠色,v,https://youtu.be/yksUvY0Dnj8?si=0vbGsN0t7wCdr6M-,勃根地桌遊,,
蟑螂沙拉,ㄓ,Cockroach Salad,中,2-6,E4,6.1,4-5,10-20,1.15,https://boardgamegeek.com/boardgame/32341/cockroach-salad,烏嘎嘎,,590,100,小品,反應,純純卡牌,,綠色,v,,,,
鯊魚警報,ㄕ,Shark Alarm!!!,中,2-6,E4,5.6,4-5,45,1.17,https://boardgamegeek.com/boardgame/32968/shark-alarm,烏嘎嘎,,490,50,小品,純純卡牌,,,綠色,v,https://youtu.be/RrllUieClQM?si=rTfTdVhxAbqvGzbK,勃根地桌遊,,
三賤髂,ㄙ,Nox,中,2-6,E4,5.8,4,20,1.21,https://boardgamegeek.com/boardgame/123370/nox,烏嘎嘎,,390,50,小品,純純卡牌,,,綠色,v,https://youtu.be/0E1leZLycFs?si=q6DuVyV0IX5NhUtJ,勃根地桌遊,,
情書-無限手套,ㄑ,Infinity Gauntlet: A Love Letter Game,中,2-6,E4,7.1,4-5,15,1.21,https://boardgamegeek.com/boardgame/304285/infinity-gauntlet-love-letter-game,烏嘎嘎,,,,小品,猜心,合作,,綠色,,https://youtu.be/upwzmDD46X0?si=ZB2WGw-ZbklU_DNR,勃根地桌遊,,
駱駝大賽紙牌版,ㄌ,Camel Up Cards,中,2-6,E4,6.7,N/A,30-60,1.71,https://boardgamegeek.com/boardgame/192947/camel-cards,烏嘎嘎,,1490,150,派對,運氣,,,黃色,v,,,輕鬆,
幻想國度,ㄏ,Fantasy Realms,中,2-6,E4,7.6,2-3,20,1.74,https://boardgamegeek.com/boardgame/223040/fantasy-realms,烏嘎嘎,,990,100,小品,成套收集,純純卡牌,,綠色,v,,,,
雙面間諜,ㄕ,Spywhere,中,2-6,E4,6.1,5,20,2,https://boardgamegeek.com/boardgame/206616/spywhere,烏嘎嘎,,,,小品,純純卡牌,,,綠色,,,,,
黑喵傑克,ㄏ,Black Jacky,中,2-6,E4,6.2,4,20,2,https://boardgamegeek.com/boardgame/245090/black-jacky,烏嘎嘎,,490,50,小品,純純卡牌,運氣,,綠色,v,,,,
一拍即呵,ㄧ,Clapping Party,中,2-6,E4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,小品,純純卡牌,反應,,綠色,,,,,
壽司疊疊樂,ㄕ,Maki Stack,中,2-6,E5,6.1,4,10-15,1,https://boardgamegeek.com/boardgame/240094/maki-stack,烏嘎嘎,,,,派對,平衡,,,綠色,,,,輕鬆,
泳池派對,ㄩ,Pool Party,中,2-4,E5,5.47,3-4,10,1,https://boardgamegeek.com/boardgame/241490/pool-party,烏嘎嘎,,,,兒童,體感,,,綠色,,,,輕鬆,
環遊世界80天,ㄏ,Around The World In 80 Days,中,2-6,F1,6.6,4,45-60,1.63,https://boardgamegeek.com/boardgame/204599/around-world-80-days ,烏嘎嘎,,,,策略,輕策,算術,競速,綠色,,https://youtu.be/UCRtLjiXU6Y?si=MuIjw-dwl1xWW4a3,逸馬的桌遊小教室,,
靈能偵探,ㄌ,Paranormal Detectives,中,2-6,F1,7.1,4-5,30-50,1.69,https://boardgamegeek.com/boardgame/280136/paranormal-detectives,烏嘎嘎,,,,派對,猜心,,,綠色,,https://youtu.be/WQGDQHkc2p4?si=_CevH5Vhooyg52O1,逸馬的桌遊小教室,輕鬆,
套利,ㄊ,Acquire,英,2-6,F2,7.4,4,90,2.51,https://boardgamegeek.com/boardgame/5/acquire,烏嘎嘎,,,,策略,輕策,金融,地圖擴張,黃色,,https://youtu.be/ObThILCQsYE?si=MQLdvq5bVBWfTkwn,逸馬的桌遊小教室,,
養豬趣,ㄧ,Happy Pigs,中,2-6,F3,6.9,4,30-45,2.4,https://boardgamegeek.com/boardgame/156138/happy-pigs/images,烏嘎嘎,,1290,150,策略,輕策,心機,,綠色,v,,,,
福爾摩斯鷹眼,ㄈ,Sherlook,中,2-6,F4,6.2,3-4,15-30,1,https://boardgamegeek.com/boardgame/217619/sherlook,烏嘎嘎,,690,100,小品,記憶,,,綠色,v,,,,
勝在有腦,ㄕ,Cortex,中,2-6,F4,6.3,4,15,1,https://boardgamegeek.com/boardgame/206175/cortex-challenge,烏嘎嘎,,590,100,小品,反應,純純卡牌,,綠色,v,https://youtu.be/SCbR933zjow?si=dzOZols_zYDf0nTJ,逸馬的桌遊小教室,,
病毒在跳舞,ㄅ,Virus,中,2-6,F4,6.8,4,20,1.02,https://boardgamegeek.com/boardgame/180020/virus,烏嘎嘎,v,490,50,小品,心機,純純卡牌,,綠色,v,https://youtu.be/2Hf3F_PEc1c?si=r3f2UQ3uShPTsv6K,勃根地桌遊,,
得分沙拉,ㄉ,Point Salad,中,2-6,F4,7.3,,15-30,1.17,https://boardgamegeek.com/boardgame/274960/point-salad,烏嘎嘎,,,,小品,成套收集,純純卡牌,,綠色,,https://youtu.be/BgF1NsceT4U?si=ZVJaMx9qoUfkPIzJ,逸馬的桌遊小教室,,
雞同鴨搶,ㄐ,Hick Hack in Gackelwack,英,2-6,F4,6.6,5-6,20,1.19,https://boardgamegeek.com/boardgame/2569/pick-picknic,烏嘎嘎,,790,100,小品,心機,手牌管理,,綠色,v,https://youtu.be/e3sQd9x718o?si=NghOdNOPVGn6tD6T,勃根地桌遊,,
卡魯巴紙牌版,ㄎ,Karuba: The Card Game,中,2-6,F4,6.4,4,10-15,1.25,https://boardgamegeek.com/boardgame/235465/karuba-card-game,烏嘎嘎,,490,50,小品,純純卡牌,板塊拼放,,綠色,v,,,,
賭命大賽,ㄉ,World Championship Russian Roulett,中,2-6,F4,6.9,4-6,20-30,1.33,https://boardgamegeek.com/boardgame/179245/world-championship-russian-roulette,烏嘎嘎,,690,100,陣營,心機,吹牛,運氣,綠色,v,,,動腦,
從前從前,ㄘ,Once Upon a Time: The Storytelling Card Game,中,2-6,F4,6.5,5-6,30,1.39,https://boardgamegeek.com/boardgame/1234/once-upon-time-storytelling-card-game,烏嘎嘎,v,,,小品,說故事,吹牛,,綠色,v,https://youtu.be/0JU5YZCSiTo?si=NFf17e93au-OAEG6,勃根地桌遊,,
仙境夢遊,ㄒ,Parade,中,2-6,F4,6.9,4,45,1.49,https://boardgamegeek.com/boardgame/56692/parade,烏嘎嘎,v,650,100,小品,手牌管理,純純卡牌,,綠色,v,https://youtu.be/QDXbvMbrTUM?si=ncooeNdvpYqXhvE9,逸馬的桌遊小教室,,
開心滑水梯樂園,ㄎ,Slide Blast,中,2-6,F4,6.8,N/A,10-20,1.5,https://boardgamegeek.com/boardgame/206169/slide-blast,烏嘎嘎,,,,小品,板塊拼放,手牌管理,,綠色,,,,,
陰謀大亂鬥,ㄧ,Ruse and Bruise,中,2-6,F4,6.5,4,30,1.88,https://boardgamegeek.com/boardgame/24509/gambit-royale,烏嘎嘎,,750,100,小品,心機,吹牛,手牌管理,綠色,v,https://youtu.be/hfH8mJEDJ3k?si=JTIW1MUNqQTf71DG,勃根地桌遊,,
夜市人參,ㄧ,Yes! Ginseng,中,2-6,F4,6.7,4-5,15-20,2,https://boardgamegeek.com/boardgame/268275/yes-ginseng,烏嘎嘎,,,,小品,心機,手牌管理,,綠色,,,,,
命運重置・遠古詛咒,ㄇ,UNDO: Curse from the Past,中,2-6,F5,5.5,N/A,45-90,1,https://boardgamegeek.com/boardgame/271042/undo-curse-past,烏嘎嘎,,290,50,解謎,合作,,,綠色,v,,,,
命運重置・櫻花祭 ,ㄇ,UNDO: Cherry Blossom Festival,中,2-6,F5,6,2,45-90,1.09,https://boardgamegeek.com/boardgame/271044/undo-cherry-blossom-festival,烏嘎嘎,,290,50,解謎,合作,,,綠色,v,,,,
命運重置・泣血男孩,ㄇ,UNDO: Blood in the Gutter,中,2-6,F5,5.7,2-3,45-90,1.33,https://boardgamegeek.com/boardgame/271043/undo-blood-gutter,烏嘎嘎,,290,50,解謎,合作,,,綠色,v,,,,
人魚公主,ㄖ,Mermaid Rain,英,2-6,F5,6.2,4,45,2.21,https://boardgamegeek.com/boardgame/5941/mermaid-rain,烏嘎嘎,,,,策略,中策,板塊拼放,,黃色,,,,,
